state,date,dates,confirmed
AP,2020-03-28,"{'delta': {'confirmed': 6}, 'total': {'confirmed': 19}}",19.0
AP,2020-03-29,"{'delta': {'confirmed': 2, 'recovered': 1}, 'total': {'confirmed': 21, 'recovered': 1}}",21.0
AP,2020-03-30,"{'delta': {'confirmed': 2}, 'total': {'confirmed': 23, 'recovered': 1}}",23.0
AP,2020-03-31,"{'delta': {'confirmed': 21}, 'total': {'confirmed': 44, 'recovered': 1}}",44.0
AP,2020-04-01,"{'delta': {'confirmed': 67, 'recovered': 1}, 'total': {'confirmed': 111, 'recovered': 2}}",111.0
AP,2020-04-02,"{'delta': {'confirmed': 38, 'tested': 1800}, 'total': {'confirmed': 149, 'recovered': 2, 'tested': 1800}}",149.0
AP,2020-04-03,"{'delta': {'confirmed': 15, 'deceased': 1}, 'total': {'confirmed': 164, 'deceased': 1, 'recovered': 2, 'tested': 1800}}",164.0
AP,2020-04-04,"{'delta': {'confirmed': 28}, 'total': {'confirmed': 192, 'deceased': 1, 'recovered': 2, 'tested': 1800}}",192.0
AP,2020-04-05,"{'delta': {'confirmed': 64, 'recovered': 3}, 'total': {'confirmed': 256, 'deceased': 1, 'recovered': 5, 'tested': 1800}}",256.0
AP,2020-04-06,"{'delta': {'confirmed': 47, 'deceased': 2}, 'total': {'confirmed': 303, 'deceased': 3, 'recovered': 5, 'tested': 1800}}",303.0
AP,2020-04-07,"{'delta': {'confirmed': 11, 'deceased': 1}, 'total': {'confirmed': 314, 'deceased': 4, 'recovered': 5, 'tested': 1800}}",314.0
AP,2020-04-08,"{'delta': {'confirmed': 34, 'recovered': 1}, 'total': {'confirmed': 348, 'deceased': 4, 'recovered': 6, 'tested': 1800}}",348.0
AP,2020-04-09,"{'delta': {'confirmed': 15, 'deceased': 2, 'recovered': 4}, 'total': {'confirmed': 363, 'deceased': 6, 'recovered': 10, 'tested': 1800}}",363.0
AP,2020-04-10,"{'delta': {'confirmed': 18, 'tested': 4574}, 'total': {'confirmed': 381, 'deceased': 6, 'recovered': 10, 'tested': 6374}}",381.0
AP,2020-04-11,"{'delta': {'confirmed': 24, 'tested': 584}, 'total': {'confirmed': 405, 'deceased': 6, 'recovered': 10, 'tested': 6958}}",405.0
AP,2020-04-12,"{'delta': {'confirmed': 15, 'deceased': 1, 'recovered': 2}, 'total': {'confirmed': 420, 'deceased': 7, 'recovered': 12, 'tested': 6958}}",420.0
AP,2020-04-13,"{'delta': {'confirmed': 19, 'tested': 1797}, 'total': {'confirmed': 439, 'deceased': 7, 'recovered': 12, 'tested': 8755}}",439.0
AP,2020-04-14,"{'delta': {'confirmed': 45, 'deceased': 4, 'recovered': 4, 'tested': 1750}, 'total': {'confirmed': 484, 'deceased': 11, 'recovered': 16, 'tested': 10505}}",484.0
AP,2020-04-15,"{'delta': {'confirmed': 41, 'deceased': 3, 'recovered': 4, 'tested': 1108}, 'total': {'confirmed': 525, 'deceased': 14, 'recovered': 20, 'tested': 11613}}",525.0
AP,2020-04-16,"{'delta': {'confirmed': 9, 'tested': 8622}, 'total': {'confirmed': 534, 'deceased': 14, 'recovered': 20, 'tested': 20235}}",534.0
AP,2020-04-17,"{'delta': {'confirmed': 38, 'recovered': 15}, 'total': {'confirmed': 572, 'deceased': 14, 'recovered': 35, 'tested': 20235}}",572.0
AP,2020-04-18,"{'delta': {'confirmed': 31, 'deceased': 2, 'recovered': 7, 'tested': 1215}, 'total': {'confirmed': 603, 'deceased': 16, 'recovered': 42, 'tested': 21450}}",603.0
AP,2020-04-19,"{'delta': {'confirmed': 44, 'deceased': 1, 'recovered': 23, 'tested': 5508}, 'total': {'confirmed': 647, 'deceased': 17, 'recovered': 65, 'tested': 26958}}",647.0
AP,2020-04-20,"{'delta': {'confirmed': 75, 'deceased': 3, 'recovered': 27, 'tested': 3775}, 'total': {'confirmed': 722, 'deceased': 20, 'recovered': 92, 'tested': 30733}}",722.0
AP,2020-04-21,"{'delta': {'confirmed': 35, 'deceased': 2, 'recovered': 4, 'tested': 5022}, 'total': {'confirmed': 757, 'deceased': 22, 'recovered': 96, 'tested': 35755}}",757.0
AP,2020-04-22,"{'delta': {'confirmed': 56, 'deceased': 2, 'recovered': 24, 'tested': 5757}, 'total': {'confirmed': 813, 'deceased': 24, 'recovered': 120, 'tested': 41512}}",813.0
AP,2020-04-23,"{'delta': {'confirmed': 80, 'deceased': 3, 'recovered': 21, 'tested': 6520}, 'total': {'confirmed': 893, 'deceased': 27, 'recovered': 141, 'tested': 48032}}",893.0
AP,2020-04-24,"{'delta': {'confirmed': 62, 'deceased': 2, 'recovered': 4, 'tested': 6306}, 'total': {'confirmed': 955, 'deceased': 29, 'recovered': 145, 'tested': 54338}}",955.0
AP,2020-04-25,"{'delta': {'confirmed': 61, 'deceased': 2, 'recovered': 26, 'tested': 6928}, 'total': {'confirmed': 1016, 'deceased': 31, 'recovered': 171, 'tested': 61266}}",1016.0
AP,2020-04-26,"{'delta': {'confirmed': 81, 'recovered': 60, 'tested': 6768}, 'total': {'confirmed': 1097, 'deceased': 31, 'recovered': 231, 'tested': 68034}}",1097.0
AP,2020-04-27,"{'delta': {'confirmed': 80, 'recovered': 4, 'tested': 6517}, 'total': {'confirmed': 1177, 'deceased': 31, 'recovered': 235, 'tested': 74551}}",1177.0
AP,2020-04-28,"{'delta': {'confirmed': 82, 'recovered': 23, 'tested': 5783}, 'total': {'confirmed': 1259, 'deceased': 31, 'recovered': 258, 'tested': 80334}}",1259.0
AP,2020-04-29,"{'delta': {'confirmed': 73, 'recovered': 29, 'tested': 7727}, 'total': {'confirmed': 1332, 'deceased': 31, 'recovered': 287, 'tested': 88061}}",1332.0
AP,2020-04-30,"{'delta': {'confirmed': 71, 'recovered': 34, 'tested': 6497}, 'total': {'confirmed': 1403, 'deceased': 31, 'recovered': 321, 'tested': 94558}}",1403.0
AP,2020-05-01,"{'delta': {'confirmed': 60, 'deceased': 2, 'recovered': 82, 'tested': 7902}, 'total': {'confirmed': 1463, 'deceased': 33, 'recovered': 403, 'tested': 102460}}",1463.0
AP,2020-05-02,"{'delta': {'confirmed': 62, 'recovered': 38, 'tested': 5943}, 'total': {'confirmed': 1525, 'deceased': 33, 'recovered': 441, 'tested': 108403}}",1525.0
AP,2020-05-03,"{'delta': {'confirmed': 58, 'recovered': 47, 'tested': 6534}, 'total': {'confirmed': 1583, 'deceased': 33, 'recovered': 488, 'tested': 114937}}",1583.0
AP,2020-05-04,"{'delta': {'confirmed': 67, 'recovered': 36, 'tested': 10292}, 'total': {'confirmed': 1650, 'deceased': 33, 'recovered': 524, 'tested': 125229}}",1650.0
AP,2020-05-05,"{'delta': {'confirmed': 67, 'deceased': 1, 'recovered': 65, 'tested': 8263}, 'total': {'confirmed': 1717, 'deceased': 34, 'recovered': 589, 'tested': 133492}}",1717.0
AP,2020-05-06,"{'delta': {'confirmed': 60, 'deceased': 2, 'recovered': 140, 'tested': 7782}, 'total': {'confirmed': 1777, 'deceased': 36, 'recovered': 729, 'tested': 141274}}",1777.0
AP,2020-05-07,"{'delta': {'confirmed': 56, 'deceased': 2, 'recovered': 51, 'tested': 8087}, 'total': {'confirmed': 1833, 'deceased': 38, 'recovered': 780, 'tested': 149361}}",1833.0
AP,2020-05-08,"{'delta': {'confirmed': 54, 'deceased': 3, 'recovered': 62, 'tested': 7320}, 'total': {'confirmed': 1887, 'deceased': 41, 'recovered': 842, 'tested': 156681}}",1887.0
AP,2020-05-09,"{'delta': {'confirmed': 43, 'deceased': 3, 'recovered': 45, 'tested': 8388}, 'total': {'confirmed': 1930, 'deceased': 44, 'recovered': 887, 'tested': 165069}}",1930.0
AP,2020-05-10,"{'delta': {'confirmed': 50, 'deceased': 1, 'recovered': 38, 'tested': 8666}, 'total': {'confirmed': 1980, 'deceased': 45, 'recovered': 925, 'tested': 173735}}",1980.0
AP,2020-05-11,"{'delta': {'confirmed': 38, 'recovered': 73, 'tested': 7409}, 'total': {'confirmed': 2018, 'deceased': 45, 'recovered': 998, 'tested': 181144}}",2018.0
AP,2020-05-12,"{'delta': {'confirmed': 71, 'deceased': 1, 'recovered': 58, 'tested': 10730}, 'total': {'confirmed': 2089, 'deceased': 46, 'recovered': 1056, 'tested': 191874}}",2089.0
AP,2020-05-13,"{'delta': {'confirmed': 48, 'deceased': 1, 'recovered': 86, 'tested': 9322}, 'total': {'confirmed': 2137, 'deceased': 47, 'recovered': 1142, 'tested': 201196}}",2137.0
AP,2020-05-14,"{'delta': {'confirmed': 68, 'deceased': 1, 'recovered': 50, 'tested': 9256}, 'total': {'confirmed': 2205, 'deceased': 48, 'recovered': 1192, 'tested': 210452}}",2205.0
AP,2020-05-15,"{'delta': {'confirmed': 102, 'recovered': 60, 'tested': 9038}, 'total': {'confirmed': 2307, 'deceased': 48, 'recovered': 1252, 'tested': 219490}}",2307.0
AP,2020-05-16,"{'delta': {'confirmed': 48, 'deceased': 1, 'recovered': 101}, 'total': {'confirmed': 2355, 'deceased': 49, 'recovered': 1353, 'tested': 219490}}",2355.0
AP,2020-05-17,"{'delta': {'confirmed': 25, 'deceased': 1, 'recovered': 103, 'tested': 19508}, 'total': {'confirmed': 2380, 'deceased': 50, 'recovered': 1456, 'tested': 238998}}",2380.0
AP,2020-05-18,"{'delta': {'confirmed': 52, 'recovered': 96, 'tested': 9773}, 'total': {'confirmed': 2432, 'deceased': 50, 'recovered': 1552, 'tested': 248771}}",2432.0
AP,2020-05-19,"{'delta': {'confirmed': 57, 'deceased': 2, 'recovered': 69, 'tested': 9679}, 'total': {'confirmed': 2489, 'deceased': 52, 'recovered': 1621, 'tested': 258450}}",2489.0
AP,2020-05-20,"{'delta': {'confirmed': 71, 'deceased': 1, 'recovered': 43, 'tested': 9162}, 'total': {'confirmed': 2560, 'deceased': 53, 'recovered': 1664, 'tested': 267612}}",2560.0
AP,2020-05-21,"{'delta': {'confirmed': 45, 'deceased': 1, 'recovered': 41, 'tested': 8092}, 'total': {'confirmed': 2605, 'deceased': 54, 'recovered': 1705, 'tested': 275704}}",2605.0
AP,2020-05-22,"{'delta': {'confirmed': 62, 'deceased': 1, 'recovered': 26, 'tested': 8415}, 'total': {'confirmed': 2667, 'deceased': 55, 'recovered': 1731, 'tested': 284119}}",2667.0
AP,2020-05-23,"{'delta': {'confirmed': 47, 'deceased': 1, 'recovered': 48, 'tested': 8850}, 'total': {'confirmed': 2714, 'deceased': 56, 'recovered': 1779, 'tested': 292969}}",2714.0
AP,2020-05-24,"{'delta': {'confirmed': 66, 'recovered': 62, 'tested': 11357}, 'total': {'confirmed': 2780, 'deceased': 56, 'recovered': 1841, 'tested': 304326}}",2780.0
AP,2020-05-25,"{'delta': {'confirmed': 106, 'recovered': 51, 'tested': 10240}, 'total': {'confirmed': 2886, 'deceased': 56, 'recovered': 1892, 'tested': 314566}}",2886.0
AP,2020-05-26,"{'delta': {'confirmed': 97, 'deceased': 1, 'recovered': 125, 'tested': 8148}, 'total': {'confirmed': 2983, 'deceased': 57, 'recovered': 2017, 'tested': 322714}}",2983.0
AP,2020-05-27,"{'delta': {'confirmed': 134, 'deceased': 1, 'recovered': 48, 'tested': 9664}, 'total': {'confirmed': 3117, 'deceased': 58, 'recovered': 2065, 'tested': 332378}}",3117.0
AP,2020-05-28,"{'delta': {'confirmed': 128, 'deceased': 1, 'recovered': 68, 'tested': 9858}, 'total': {'confirmed': 3245, 'deceased': 59, 'recovered': 2133, 'tested': 342236}}",3245.0
AP,2020-05-29,"{'delta': {'confirmed': 85, 'deceased': 1, 'recovered': 101, 'tested': 11638}, 'total': {'confirmed': 3330, 'deceased': 60, 'recovered': 2234, 'tested': 353874}}",3330.0
AP,2020-05-30,"{'delta': {'confirmed': 131, 'recovered': 55, 'tested': 9504}, 'total': {'confirmed': 3461, 'deceased': 60, 'recovered': 2289, 'tested': 363378}}",3461.0
AP,2020-05-31,"{'delta': {'confirmed': 110, 'deceased': 2, 'recovered': 51, 'tested': 9370}, 'total': {'confirmed': 3571, 'deceased': 62, 'recovered': 2340, 'tested': 372748}}",3571.0
AP,2020-06-01,"{'delta': {'confirmed': 105, 'deceased': 2, 'recovered': 34, 'tested': 10567}, 'total': {'confirmed': 3676, 'deceased': 64, 'recovered': 2374, 'tested': 383315}}",3676.0
AP,2020-06-02,"{'delta': {'confirmed': 115, 'recovered': 40, 'tested': 12366}, 'total': {'confirmed': 3791, 'deceased': 64, 'recovered': 2414, 'tested': 395681}}",3791.0
AP,2020-06-03,"{'delta': {'confirmed': 180, 'deceased': 4, 'recovered': 50, 'tested': 8066}, 'total': {'confirmed': 3971, 'deceased': 68, 'recovered': 2464, 'tested': 403747}}",3971.0
AP,2020-06-04,"{'delta': {'confirmed': 141, 'deceased': 3, 'recovered': 65, 'tested': 9986}, 'total': {'confirmed': 4112, 'deceased': 71, 'recovered': 2529, 'tested': 413733}}",4112.0
AP,2020-06-05,"{'delta': {'confirmed': 138, 'deceased': 2, 'recovered': 36, 'tested': 9831}, 'total': {'confirmed': 4250, 'deceased': 73, 'recovered': 2565, 'tested': 423564}}",4250.0
AP,2020-06-06,"{'delta': {'confirmed': 210, 'recovered': 75, 'tested': 12771}, 'total': {'confirmed': 4460, 'deceased': 73, 'recovered': 2640, 'tested': 436335}}",4460.0
AP,2020-06-07,"{'delta': {'confirmed': 199, 'deceased': 2, 'recovered': 29, 'tested': 17695}, 'total': {'confirmed': 4659, 'deceased': 75, 'recovered': 2669, 'tested': 454030}}",4659.0
AP,2020-06-08,"{'delta': {'confirmed': 154, 'recovered': 42, 'tested': 14246}, 'total': {'confirmed': 4813, 'deceased': 75, 'recovered': 2711, 'tested': 468276}}",4813.0
AP,2020-06-09,"{'delta': {'confirmed': 69, 'deceased': 2, 'recovered': 48, 'tested': 15085}, 'total': {'confirmed': 4882, 'deceased': 77, 'recovered': 2759, 'tested': 483361}}",4882.0
AP,2020-06-10,"{'delta': {'confirmed': 365, 'deceased': 1, 'recovered': 110, 'tested': 15355}, 'total': {'confirmed': 5247, 'deceased': 78, 'recovered': 2869, 'tested': 498716}}",5247.0
AP,2020-06-11,"{'delta': {'confirmed': 182, 'deceased': 2, 'recovered': 99, 'tested': 11602}, 'total': {'confirmed': 5429, 'deceased': 80, 'recovered': 2968, 'tested': 510318}}",5429.0
AP,2020-06-12,"{'delta': {'confirmed': 207, 'recovered': 123, 'tested': 11775}, 'total': {'confirmed': 5636, 'deceased': 80, 'recovered': 3091, 'tested': 522093}}",5636.0
AP,2020-06-13,"{'delta': {'confirmed': 222, 'deceased': 2, 'recovered': 94, 'tested': 14477}, 'total': {'confirmed': 5858, 'deceased': 82, 'recovered': 3185, 'tested': 536570}}",5858.0
AP,2020-06-14,"{'delta': {'confirmed': 294, 'deceased': 2, 'recovered': 131, 'tested': 15632}, 'total': {'confirmed': 6152, 'deceased': 84, 'recovered': 3316, 'tested': 552202}}",6152.0
AP,2020-06-15,"{'delta': {'confirmed': 304, 'deceased': 2, 'recovered': 69, 'tested': 15173}, 'total': {'confirmed': 6456, 'deceased': 86, 'recovered': 3385, 'tested': 567375}}",6456.0
AP,2020-06-16,"{'delta': {'confirmed': 264, 'deceased': 2, 'recovered': 128, 'tested': 15911}, 'total': {'confirmed': 6720, 'deceased': 88, 'recovered': 3513, 'tested': 583286}}",6720.0
AP,2020-06-17,"{'delta': {'confirmed': 351, 'deceased': 2, 'recovered': 128, 'tested': 15188}, 'total': {'confirmed': 7071, 'deceased': 90, 'recovered': 3641, 'tested': 598474}}",7071.0
AP,2020-06-18,"{'delta': {'confirmed': 425, 'deceased': 2, 'recovered': 131, 'tested': 13923}, 'total': {'confirmed': 7496, 'deceased': 92, 'recovered': 3772, 'tested': 612397}}",7496.0
AP,2020-06-19,"{'delta': {'confirmed': 465, 'deceased': 4, 'recovered': 133, 'tested': 17609}, 'total': {'confirmed': 7961, 'deceased': 96, 'recovered': 3905, 'tested': 630006}}",7961.0
AP,2020-06-20,"{'delta': {'confirmed': 491, 'deceased': 5, 'recovered': 206, 'tested': 22371}, 'total': {'confirmed': 8452, 'deceased': 101, 'recovered': 4111, 'tested': 652377}}",8452.0
AP,2020-06-21,"{'delta': {'confirmed': 477, 'deceased': 5, 'recovered': 196, 'tested': 24451}, 'total': {'confirmed': 8929, 'deceased': 106, 'recovered': 4307, 'tested': 676828}}",8929.0
AP,2020-06-22,"{'delta': {'confirmed': 443, 'deceased': 5, 'recovered': 128, 'tested': 16720}, 'total': {'confirmed': 9372, 'deceased': 111, 'recovered': 4435, 'tested': 693548}}",9372.0
AP,2020-06-23,"{'delta': {'confirmed': 462, 'deceased': 8, 'recovered': 157, 'tested': 20639}, 'total': {'confirmed': 9834, 'deceased': 119, 'recovered': 4592, 'tested': 714187}}",9834.0
AP,2020-06-24,"{'delta': {'confirmed': 497, 'deceased': 10, 'recovered': 187, 'tested': 36047}, 'total': {'confirmed': 10331, 'deceased': 129, 'recovered': 4779, 'tested': 750234}}",10331.0
AP,2020-06-25,"{'delta': {'confirmed': 553, 'deceased': 7, 'recovered': 209, 'tested': 19085}, 'total': {'confirmed': 10884, 'deceased': 136, 'recovered': 4988, 'tested': 769319}}",10884.0
AP,2020-06-26,"{'delta': {'confirmed': 605, 'deceased': 10, 'recovered': 208, 'tested': 22305}, 'total': {'confirmed': 11489, 'deceased': 146, 'recovered': 5196, 'tested': 791624}}",11489.0
AP,2020-06-27,"{'delta': {'confirmed': 796, 'deceased': 11, 'recovered': 284, 'tested': 24458}, 'total': {'confirmed': 12285, 'deceased': 157, 'recovered': 5480, 'tested': 816082}}",12285.0
AP,2020-06-28,"{'delta': {'confirmed': 813, 'deceased': 12, 'recovered': 428, 'tested': 25778}, 'total': {'confirmed': 13098, 'deceased': 169, 'recovered': 5908, 'tested': 841860}}",13098.0
AP,2020-06-29,"{'delta': {'confirmed': 793, 'deceased': 11, 'recovered': 324, 'tested': 30216}, 'total': {'confirmed': 13891, 'deceased': 180, 'recovered': 6232, 'tested': 872076}}",13891.0
AP,2020-06-30,"{'delta': {'confirmed': 704, 'deceased': 7, 'recovered': 279, 'tested': 18114}, 'total': {'confirmed': 14595, 'deceased': 187, 'recovered': 6511, 'tested': 890190}}",14595.0
AP,2020-07-01,"{'delta': {'confirmed': 657, 'deceased': 6, 'recovered': 477, 'tested': 28239}, 'total': {'confirmed': 15252, 'deceased': 193, 'recovered': 6988, 'tested': 918429}}",15252.0
AP,2020-07-02,"{'delta': {'confirmed': 845, 'deceased': 5, 'recovered': 325, 'tested': 14284}, 'total': {'confirmed': 16097, 'deceased': 198, 'recovered': 7313, 'tested': 932713}}",16097.0
AP,2020-07-03,"{'delta': {'confirmed': 837, 'deceased': 8, 'recovered': 319, 'tested': 38898}, 'total': {'confirmed': 16934, 'deceased': 206, 'recovered': 7632, 'tested': 971611}}",16934.0
AP,2020-07-04,"{'delta': {'confirmed': 765, 'deceased': 12, 'recovered': 376, 'tested': 24962}, 'total': {'confirmed': 17699, 'deceased': 218, 'recovered': 8008, 'tested': 996573}}",17699.0
AP,2020-07-05,"{'delta': {'confirmed': 998, 'deceased': 14, 'recovered': 414, 'tested': 20567}, 'total': {'confirmed': 18697, 'deceased': 232, 'recovered': 8422, 'tested': 1017140}}",18697.0
AP,2020-07-06,"{'delta': {'confirmed': 1322, 'deceased': 7, 'recovered': 498, 'tested': 16712}, 'total': {'confirmed': 20019, 'deceased': 239, 'recovered': 8920, 'tested': 1033852}}",20019.0
AP,2020-07-07,"{'delta': {'confirmed': 1178, 'deceased': 13, 'recovered': 825, 'tested': 16238}, 'total': {'confirmed': 21197, 'deceased': 252, 'recovered': 9745, 'tested': 1050090}}",21197.0
AP,2020-07-08,"{'delta': {'confirmed': 1062, 'deceased': 12, 'recovered': 1356, 'tested': 27643}, 'total': {'confirmed': 22259, 'deceased': 264, 'recovered': 11101, 'tested': 1077733}}",22259.0
AP,2020-07-09,"{'delta': {'confirmed': 1555, 'deceased': 13, 'recovered': 1053, 'tested': 16882}, 'total': {'confirmed': 23814, 'deceased': 277, 'recovered': 12154, 'tested': 1094615}}",23814.0
AP,2020-07-10,"{'delta': {'confirmed': 1608, 'deceased': 15, 'recovered': 1040, 'tested': 21020}, 'total': {'confirmed': 25422, 'deceased': 292, 'recovered': 13194, 'tested': 1115635}}",25422.0
AP,2020-07-11,"{'delta': {'confirmed': 1813, 'deceased': 17, 'recovered': 1199, 'tested': 20590}, 'total': {'confirmed': 27235, 'deceased': 309, 'recovered': 14393, 'tested': 1136225}}",27235.0
AP,2020-07-12,"{'delta': {'confirmed': 1933, 'deceased': 19, 'recovered': 1019, 'tested': 17624}, 'total': {'confirmed': 29168, 'deceased': 328, 'recovered': 15412, 'tested': 1153849}}",29168.0
AP,2020-07-13,"{'delta': {'confirmed': 1935, 'deceased': 37, 'recovered': 1052, 'tested': 19247}, 'total': {'confirmed': 31103, 'deceased': 365, 'recovered': 16464, 'tested': 1173096}}",31103.0
AP,2020-07-14,"{'delta': {'confirmed': 1916, 'deceased': 43, 'recovered': 1003, 'tested': 22670}, 'total': {'confirmed': 33019, 'deceased': 408, 'recovered': 17467, 'tested': 1195766}}",33019.0
AP,2020-07-15,"{'delta': {'confirmed': 2432, 'deceased': 44, 'recovered': 911, 'tested': 22197}, 'total': {'confirmed': 35451, 'deceased': 452, 'recovered': 18378, 'tested': 1217963}}",35451.0
AP,2020-07-16,"{'delta': {'confirmed': 2593, 'deceased': 40, 'recovered': 1015, 'tested': 22304}, 'total': {'confirmed': 38044, 'deceased': 492, 'recovered': 19393, 'tested': 1240267}}",38044.0
AP,2020-07-17,"{'delta': {'confirmed': 2602, 'deceased': 42, 'recovered': 905, 'tested': 20245}, 'total': {'confirmed': 40646, 'deceased': 534, 'recovered': 20298, 'tested': 1260512}}",40646.0
AP,2020-07-18,"{'delta': {'confirmed': 3963, 'deceased': 52, 'recovered': 1465, 'tested': 23872}, 'total': {'confirmed': 44609, 'deceased': 586, 'recovered': 21763, 'tested': 1284384}}",44609.0
AP,2020-07-19,"{'delta': {'confirmed': 5041, 'deceased': 56, 'recovered': 1127, 'tested': 31148}, 'total': {'confirmed': 49650, 'deceased': 642, 'recovered': 22890, 'tested': 1315532}}",49650.0
AP,2020-07-20,"{'delta': {'confirmed': 4074, 'deceased': 54, 'recovered': 1338, 'tested': 33580}, 'total': {'confirmed': 53724, 'deceased': 696, 'recovered': 24228, 'tested': 1349112}}",53724.0
AP,2020-07-21,"{'delta': {'confirmed': 4944, 'deceased': 62, 'recovered': 1346, 'tested': 37162}, 'total': {'confirmed': 58668, 'deceased': 758, 'recovered': 25574, 'tested': 1386274}}",58668.0
AP,2020-07-22,"{'delta': {'confirmed': 6045, 'deceased': 65, 'recovered': 6553, 'tested': 49553}, 'total': {'confirmed': 64713, 'deceased': 823, 'recovered': 32127, 'tested': 1435827}}",64713.0
AP,2020-07-23,"{'delta': {'confirmed': 7998, 'deceased': 61, 'recovered': 5428, 'tested': 58052}, 'total': {'confirmed': 72711, 'deceased': 884, 'recovered': 37555, 'tested': 1493879}}",72711.0
AP,2020-07-24,"{'delta': {'confirmed': 8147, 'deceased': 49, 'recovered': 2380, 'tested': 48114}, 'total': {'confirmed': 80858, 'deceased': 933, 'recovered': 39935, 'tested': 1541993}}",80858.0
AP,2020-07-25,"{'delta': {'confirmed': 7813, 'deceased': 52, 'recovered': 3320, 'tested': 53681}, 'total': {'confirmed': 88671, 'deceased': 985, 'recovered': 43255, 'tested': 1595674}}",88671.0
